!Ogata ffP25Fd277BM.dat
!number of kinetic energy = 1
!nstep = 134
!step =   0.096000
!r origin =    0.000000E+00
1 134     0.096000   0.000000
277.000000
(-9.0066478E+00, -2.0873896E+01) (-3.1115384E-01, 8.7321826E-02) 5.3173821E+00
(-8.9442351E+00, -2.0859646E+01) (-3.1628692E-01, 8.8493693E-02) 5.3187071E+00
(-8.7579751E+00, -2.0816885E+01) (-3.2141999E-01, 8.9665560E-02) 5.3175859E+00
(-8.4506834E+00, -2.0745670E+01) (-3.2800162E-01, 9.1407178E-02) 5.3140187E+00
(-8.0272245E+00, -2.0646166E+01) (-3.3682748E-01, 9.3812773E-02) 5.3080053E+00
(-7.4946427E+00, -2.0518848E+01) (-3.4811551E-01, 9.6917447E-02) 5.2995458E+00
(-6.8612468E+00, -2.0365542E+01) (-3.6199618E-01, 1.0074875E-01) 5.2886402E+00
(-6.1377822E+00, -2.0188178E+01) (-3.7858081E-01, 1.0533373E-01) 5.2752885E+00
(-5.3373252E+00, -1.9988407E+01) (-3.9797416E-01, 1.1069950E-01) 5.2594906E+00
(-4.4746729E+00, -1.9768145E+01) (-4.2027288E-01, 1.1687188E-01) 5.2412467E+00
(-3.5662220E+00, -1.9529847E+01) (-4.4555820E-01, 1.2387319E-01) 5.2205566E+00
(-2.6292503E+00, -1.9275706E+01) (-4.7388446E-01, 1.3171905E-01) 5.1974204E+00
(-1.6877541E+00, -1.9006961E+01) (-5.0526419E-01, 1.4041454E-01) 5.1718381E+00
(-7.6413152E-01, -1.8724373E+01) (-5.3964958E-01, 1.4994942E-01) 5.1438096E+00
(1.1916834E-01, -1.8428099E+01) (-5.7691063E-01, 1.6029266E-01) 5.1133351E+00
(9.3313286E-01, -1.8117600E+01) (-6.1681043E-01, 1.7138634E-01) 5.0804144E+00
(1.6533652E+00, -1.7792270E+01) (-6.5897870E-01, 1.8313927E-01) 5.0450476E+00
(2.2582437E+00, -1.7452779E+01) (-7.0288549E-01, 1.9542073E-01) 5.0072347E+00
(2.7318262E+00, -1.7099123E+01) (-7.4781790E-01, 2.0805514E-01) 4.9669757E+00
(3.0647512E+00, -1.6730700E+01) (-7.9286381E-01, 2.2081843E-01) 4.9242705E+00
(3.2492505E+00, -1.6347592E+01) (-8.3690760E-01, 2.3343733E-01) 4.8791193E+00
(3.2816606E+00, -1.5949101E+01) (-8.7864307E-01, 2.4559246E-01) 4.8315219E+00
(3.1652658E+00, -1.5533606E+01) (-9.1660896E-01, 2.5692617E-01) 4.7814784E+00
(2.9080229E+00, -1.5099772E+01) (-9.4925020E-01, 2.6705569E-01) 4.7289888E+00
(2.5209178E+00, -1.4647894E+01) (-9.7500572E-01, 2.7559128E-01) 4.6740530E+00
(2.0242057E+00, -1.4176916E+01) (-9.9241839E-01, 2.8215838E-01) 4.6166712E+00
(1.4443057E+00, -1.3687527E+01) (-1.0002579E+00, 2.8642209E-01) 4.5568432E+00
(8.1272807E-01, -1.3181858E+01) (-9.9764247E-01, 2.8811140E-01) 4.4945691E+00
(1.5521379E-01, -1.2662098E+01) (-9.8414074E-01, 2.8704073E-01) 4.4298489E+00
(-5.0067614E-01, -1.2129530E+01) (-9.5983829E-01, 2.8312632E-01) 4.3626826E+00
(-1.1361776E+00, -1.1583722E+01) (-9.2535365E-01, 2.7639577E-01) 4.2930701E+00
(-1.7328869E+00, -1.1023833E+01) (-8.8179941E-01, 2.6698986E-01) 4.2210116E+00
(-2.2746250E+00, -1.0451814E+01) (-8.3069212E-01, 2.5515641E-01) 4.1465069E+00
(-2.7457987E+00, -9.8739621E+00) (-7.7382408E-01, 2.4123665E-01) 4.0695561E+00
