!Ogata ffP24Od20BM.dat
!number of kinetic energy = 8
!nstep = 134
!step =   0.100000
!r origin =    0.000000E+00
8 134     0.100000   0.000000
 20.000000
(-5.9043630E+01, -1.1241611E+01) (-3.8917656E-01, -2.5882616E-02) 4.7912843E+00
(-5.8950223E+01, -1.1178173E+01) (-3.9772761E-01, -2.6373256E-02) 4.7925131E+00
(-5.8665559E+01, -1.0986617E+01) (-4.0627865E-01, -2.6863896E-02) 4.7912843E+00
(-5.8183256E+01, -1.0673406E+01) (-4.1779122E-01, -2.7562754E-02) 4.7875979E+00
(-5.7528282E+01, -1.0288178E+01) (-4.3347589E-01, -2.8524483E-02) 4.7814539E+00
(-5.6768652E+01, -9.9306795E+00) (-4.5377370E-01, -2.9771084E-02) 4.7728523E+00
(-5.5890810E+01, -9.5664685E+00) (-4.7903813E-01, -3.1321171E-02) 4.7617931E+00
(-5.4965421E+01, -9.1854838E+00) (-5.0963396E-01, -3.3194183E-02) 4.7482763E+00
(-5.4050157E+01, -8.8550015E+00) (-5.4595466E-01, -3.5410904E-02) 4.7323019E+00
(-5.3132784E+01, -8.5588881E+00) (-5.8841778E-01, -3.7992939E-02) 4.7138699E+00
(-5.2179749E+01, -8.2556292E+00) (-6.3744862E-01, -4.0961561E-02) 4.6929803E+00
(-5.1163906E+01, -7.9320867E+00) (-6.9345367E-01, -4.4336002E-02) 4.6696331E+00
(-5.0144700E+01, -7.6164459E+00) (-7.5678240E-01, -4.8131141E-02) 4.6438283E+00
(-4.9107264E+01, -7.3170502E+00) (-8.2767553E-01, -5.2354517E-02) 4.6155659E+00
(-4.8058477E+01, -7.0382026E+00) (-9.0619807E-01, -5.7002682E-02) 4.5848459E+00
(-4.7043559E+01, -6.7874359E+00) (-9.9215633E-01, -6.2056975E-02) 4.5516683E+00
(-4.6065823E+01, -6.5687701E+00) (-1.0850000E+00, -6.7478970E-02) 4.5160331E+00
(-4.5111427E+01, -6.3862134E+00) (-1.1837142E+00, -7.3206087E-02) 4.4779403E+00
(-4.4195545E+01, -6.2267138E+00) (-1.2867108E+00, -7.9148109E-02) 4.4373899E+00
(-4.3325186E+01, -6.0795249E+00) (-1.3917353E+00, -8.5185634E-02) 4.3943819E+00
(-4.2495843E+01, -5.9399390E+00) (-1.4958108E+00, -9.1171650E-02) 4.3489163E+00
(-4.1685085E+01, -5.8128721E+00) (-1.5952487E+00, -9.6937362E-02) 4.3009931E+00
(-4.0825767E+01, -5.7237456E+00) (-1.6857530E+00, -1.0230295E-01) 4.2506123E+00
(-3.9932129E+01, -5.6789321E+00) (-1.7626442E+00, -1.0709302E-01) 4.1977739E+00
(-3.9015893E+01, -5.6766275E+00) (-1.8212056E+00, -1.1115505E-01) 4.1424779E+00
(-3.8026308E+01, -5.6845684E+00) (-1.8571352E+00, -1.1437793E-01) 4.0847243E+00
(-3.6921417E+01, -5.6620305E+00) (-1.8670480E+00, -1.1670611E-01) 4.0245131E+00
(-3.5691333E+01, -5.5671309E+00) (-1.8489472E+00, -1.1814536E-01) 3.9618443E+00
(-3.4287562E+01, -5.4072087E+00) (-1.8025673E+00, -1.1875683E-01) 3.8967179E+00
(-3.2836929E+01, -5.3476234E+00) (-1.7295070E+00, -1.1863912E-01) 3.8291339E+00
(-3.1614738E+01, -5.5318648E+00) (-1.6331060E+00, -1.1790106E-01) 3.7590923E+00
(-3.0494888E+01, -5.9424603E+00) (-1.5180807E+00, -1.1663097E-01) 3.6865931E+00
(-2.9126869E+01, -6.2026381E+00) (-1.3899880E+00, -1.1486984E-01) 3.6116363E+00
(-2.7644409E+01, -6.2712406E+00) (-1.2546241E+00, -1.1259598E-01) 3.5342219E+00
(-2.6196209E+01, -6.2091978E+00) (-1.1174675E+00, -1.0972656E-01) 3.4543499E+00
(-2.4937577E+01, -6.0228461E+00) (-9.8325100E-01, -1.0613797E-01) 3.3720203E+00
(-2.4060113E+01, -5.8251708E+00) (-8.5571483E-01, -1.0170182E-01) 3.2872331E+00
(-2.3250150E+01, -5.7554279E+00) (-7.3744407E-01, -9.6327090E-02) 3.1999883E+00
(-2.2150326E+01, -5.7728108E+00) (-6.2997840E-01, -9.0000394E-02) 3.1135135E+00
(-2.0656983E+01, -5.8039717E+00) (-5.3412056E-01, -8.2810449E-02) 3.0315789E+00
(-1.8853115E+01, -5.7968539E+00) (-4.4996179E-01, -7.4945116E-02) 2.9538462E+00
(-1.6890919E+01, -5.7271773E+00) (-3.7700245E-01, -6.6668317E-02) 2.8800000E+00
(-1.4910348E+01, -5.5904201E+00) (-3.1442587E-01, -5.8282961E-02) 2.8097561E+00
(-1.3010910E+01, -5.3929098E+00) (-2.6123332E-01, -5.0088279E-02) 2.7428571E+00
(-1.1251861E+01, -5.1454029E+00) (-2.1635421E-01, -4.2343562E-02) 2.6790698E+00
(-9.6614373E+00, -4.8592837E+00) (-1.7872359E-01, -3.5244729E-02) 2.6181818E+00
(-8.2465908E+00, -4.5459103E+00) (-1.4733243E-01, -2.8915381E-02) 2.5600000E+00
(-6.9998231E+00, -4.2161465E+00) (-1.2125675E-01, -2.3410083E-02) 2.5043478E+00
(-5.9110861E+00, -3.8779053E+00) (-9.9671378E-02, -1.8725721E-02) 2.4510638E+00
(-4.9647093E+00, -3.5393032E+00) (-8.1853334E-02, -1.4816550E-02) 2.4000000E+00
(-4.1457707E+00, -3.2067416E+00) (-6.7178428E-02, -1.1609475E-02) 2.3510204E+00
(-3.4409657E+00, -2.8848162E+00) (-5.5114015E-02, -9.0173574E-03) 2.3040000E+00
(-2.8358717E+00, -2.5782746E+00) (-4.5209749E-02, -6.9493201E-03) 2.2588235E+00
(-2.3200167E+00, -2.2895381E+00) (-3.7087680E-02, -5.3179068E-03) 2.2153846E+00
(-1.8822340E+00, -2.0208766E+00) (-3.0432493E-02, -4.0434482E-03) 2.1735849E+00
(-1.5120203E+00, -1.7739493E+00) (-2.4982383E-02, -3.0562354E-03) 2.1333333E+00
(-1.2028070E+00, -1.5482711E+00) (-2.0520800E-02, -2.2971297E-03) 2.0945455E+00
(-9.4503471E-01, -1.3447799E+00) (-1.6869182E-02, -1.7171634E-03) 2.0571429E+00
(-7.3195064E-01, -1.1625837E+00) (-1.3880642E-02, -1.2765715E-03) 2.0210526E+00
(-5.5831276E-01, -1.0001978E+00) (-1.1434587E-02, -9.4356528E-04) 1.9862069E+00
(-4.1736056E-01, -8.5703691E-01) (-9.4321571E-03, -6.9305568E-04) 1.9525424E+00
(-3.0377963E-01, -7.3173581E-01) (-7.7924067E-03, -5.0544697E-04) 1.9200000E+00
(-2.1368337E-01, -6.2244548E-01) (-6.4491145E-03, -3.6556458E-04) 1.8885246E+00
(-1.4339839E-01, -5.2758795E-01) (-5.3481419E-03, -2.6174006E-04) 1.8580645E+00
(-8.8994411E-02, -4.4593012E-01) (-4.4452486E-03, -1.8505300E-04) 1.8285714E+00
(-4.7413396E-02, -3.7601906E-01) (-3.7042945E-03, -1.2871672E-04) 1.8000000E+00
(-1.6238914E-02, -3.1640226E-01) (-3.0957615E-03, -8.7588821E-05) 1.7723077E+00
(6.4045483E-03, -2.6568230E-01) (-2.5955425E-03, -5.7786371E-05) 1.7454545E+00
(2.2142264E-02, -2.2265465E-01) (-2.1839489E-03, -3.6386376E-05) 1.7194030E+00
(3.2617816E-02, -1.8636270E-01) (-1.8448996E-03, -2.1194617E-05) 1.6941176E+00
(3.9098126E-02, -1.5586973E-01) (-1.5652578E-03, -1.0568326E-05) 1.6695652E+00
(4.2557937E-02, -1.3031955E-01) (-1.3342901E-03, -3.2808721E-06) 1.6457143E+00
(4.3765033E-02, -1.0895843E-01) (-1.1432242E-03, 1.5810848E-06) 1.6225352E+00
(4.3331734E-02, -9.1134732E-02) (-9.8488904E-04, 4.6955142E-06) 1.6000000E+00
(4.1737638E-02, -7.6284862E-02) (-8.5342016E-04, 6.5639033E-06) 1.5780822E+00
(3.9335643E-02, -6.3913407E-02) (-7.4402022E-04, 7.5556694E-06) 1.5567568E+00
(3.6422442E-02, -5.3617540E-02) (-6.5276320E-04, 7.9415971E-06) 1.5360000E+00
(3.3265307E-02, -4.5068889E-02) (-5.7643478E-04, 7.9189767E-06) 1.5157895E+00
(3.0043149E-02, -3.7974893E-02) (-5.1240220E-04, 7.6304763E-06) 1.4961039E+00
(2.6876216E-02, -3.2084250E-02) (-4.5850794E-04, 7.1782917E-06) 1.4769231E+00
(2.3842974E-02, -2.7186783E-02) (-4.1298306E-04, 6.6347403E-06) 1.4582278E+00
(2.0995229E-02, -2.3107676E-02) (-3.7437641E-04, 6.0501798E-06) 1.4400000E+00
(1.8362663E-02, -1.9702797E-02) (-3.4149680E-04, 5.4589170E-06) 1.4222222E+00
(1.5962499E-02, -1.6852701E-02) (-3.1336584E-04, 4.8836070E-06) 1.4048780E+00
(1.3798920E-02, -1.4460042E-02) (-2.8917934E-04, 4.3385190E-06) 1.3879518E+00
(1.1867186E-02, -1.2445066E-02) (-2.6827582E-04, 3.8319540E-06) 1.3714286E+00
(1.0158142E-02, -1.0741981E-02) (-2.5011072E-04, 3.3680265E-06) 1.3552941E+00
(8.6580304E-03, -9.2975307E-03) (-2.3423535E-04, 2.9479712E-06) 1.3395349E+00
(7.3514922E-03, -8.0679889E-03) (-2.2027967E-04, 2.5710953E-06) 1.3241379E+00
(6.2217938E-03, -7.0172274E-03) (-2.0793815E-04, 2.2354672E-06) 1.3090909E+00
(5.2490645E-03, -6.1156292E-03) (-1.9695823E-04, 1.9384095E-06) 1.2943820E+00
(4.4140314E-03, -5.3388607E-03) (-1.8713089E-04, 1.6768466E-06) 1.2800000E+00
(3.7029991E-03, -4.6684964E-03) (-1.7828290E-04, 1.4475472E-06) 1.2659341E+00
(3.1014416E-03, -4.0885381E-03) (-1.7027043E-04, 1.2472875E-06) 1.2521739E+00
(2.5944937E-03, -3.5855519E-03) (-1.6297392E-04, 1.0729583E-06) 1.2387097E+00
(2.1684967E-03, -3.1483542E-03) (-1.5629373E-04, 9.2163200E-07) 1.2255319E+00
(1.8114721E-03, -2.7675445E-03) (-1.5014670E-04, 7.9059948E-07) 1.2126316E+00
(1.5130244E-03, -2.4352095E-03) (-1.4446323E-04, 6.7738767E-07) 1.2000000E+00
(1.2642306E-03, -2.1446304E-03) (-1.3918493E-04, 5.7976268E-07) 1.1876289E+00
(1.0570196E-03, -1.8902425E-03) (-1.3426272E-04, 4.9572394E-07) 1.1755102E+00
(8.8448333E-04, -1.6673298E-03) (-1.2965516E-04, 4.2349232E-07) 1.1636364E+00
(7.4084791E-04, -1.4718245E-03) (-1.2532719E-04, 3.6149491E-07) 1.1520000E+00
(6.2117940E-04, -1.3002636E-03) (-1.2124903E-04, 3.0834794E-07) 1.1405941E+00
(5.2150778E-04, -1.1495767E-03) (-1.1739528E-04, 2.6283916E-07) 1.1294118E+00
(4.3850055E-04, -1.0171082E-03) (-1.1374421E-04, 2.2391046E-07) 1.1184466E+00
(3.6938176E-04, -9.0055482E-04) (-1.1027715E-04, 1.9064113E-07) 1.1076923E+00
(3.1181650E-04, -7.9791475E-04) (-1.0697795E-04, 1.6223225E-07) 1.0971429E+00
(2.6379934E-04, -7.0746325E-04) (-1.0383263E-04, 1.3799223E-07) 1.0867925E+00
(2.2367949E-04, -6.2769582E-04) (-1.0082897E-04, 1.1732371E-07) 1.0766355E+00
(1.9008274E-04, -5.5730484E-04) (-9.7956301E-05, 9.9711656E-08) 1.0666667E+00
(1.6190569E-04, -4.9513623E-04) (-9.5205197E-05, 8.4712803E-08) 1.0568807E+00
(1.3822696E-04, -4.4018840E-04) (-9.2567330E-05, 7.1946208E-08) 1.0472727E+00
(1.1827796E-04, -3.9159078E-04) (-9.0035286E-05, 6.1084943E-08) 1.0378378E+00
(1.0142992E-04, -3.4857983E-04) (-8.7602436E-05, 5.1848782E-08) 1.0285714E+00
(8.7172936E-05, -3.1048330E-04) (-8.5262825E-05, 4.3997795E-08) 1.0194690E+00
(7.5081935E-05, -2.7671480E-04) (-8.3011070E-05, 3.7326758E-08) 1.0105263E+00
(6.4807758E-05, -2.4675974E-04) (-8.0842291E-05, 3.1660296E-08) 1.0017391E+00
(5.6048923E-05, -2.2017329E-04) (-7.8752037E-05, 2.6848666E-08) 9.9310345E-01
