!Ogata ffP23F289BM.dat
!number of kinetic energy = 1
!nstep = 134
!step =   9.565217
!r origin =    0.000000E+00
1 134   0.09565217   0.000000
289.000
(-7.2710673E+00, -2.0528619E+01) (-3.4106821E+00, 1.1305955E-01) 5.4671677E+00
(-7.2011299E+00, -2.0515261E+01) (-3.4667679E+00, 1.1449077E-01) 5.4686075E+00
(-6.9931958E+00, -2.0475435E+01) (-3.5228538E+00, 1.1592198E-01) 5.4674077E+00
(-6.6524387E+00, -2.0409718E+01) (-3.5952261E+00, 1.1806601E-01) 5.4635683E+00
(-6.1873739E+00, -2.0318879E+01) (-3.6923625E+00, 1.2102763E-01) 5.4570893E+00
(-5.6098296E+00, -2.0203556E+01) (-3.8165481E+00, 1.2484326E-01) 5.4479707E+00
(-4.9343163E+00, -2.0064311E+01) (-3.9691084E+00, 1.2953920E-01) 5.4362125E+00
(-4.1781660E+00, -1.9902523E+01) (-4.1511307E+00, 1.3513920E-01) 5.4218147E+00
(-3.3608709E+00, -1.9720352E+01) (-4.3635849E+00, 1.4166449E-01) 5.4047773E+00
(-2.5028150E+00, -1.9519446E+01) (-4.6072915E+00, 1.4913161E-01) 5.3851004E+00
(-1.6249444E+00, -1.9300855E+01) (-4.8828245E+00, 1.5754907E-01) 5.3627838E+00
(-7.5279931E-01, -1.9065641E+01) (-5.1903678E+00, 1.6691295E-01) 5.3378277E+00
(8.8875887E-02, -1.8814637E+01) (-5.5295315E+00, 1.7720160E-01) 5.3102320E+00
(8.7851417E-01, -1.8548343E+01) (-5.8991314E+00, 1.8836950E-01) 5.2799966E+00
(1.5949381E+00, -1.8266602E+01) (-6.2969345E+00, 2.0034049E-01) 5.2471217E+00
(2.2167361E+00, -1.7968722E+01) (-6.7193826E+00, 2.1300068E-01) 5.2116072E+00
(2.7271256E+00, -1.7653880E+01) (-7.1613115E+00, 2.2619170E-01) 5.1734531E+00
(3.1135561E+00, -1.7321254E+01) (-7.6156933E+00, 2.3970500E-01) 5.1326594E+00
(3.3680205E+00, -1.6970132E+01) (-8.0734432E+00, 2.5327841E-01) 5.0892261E+00
(3.4870339E+00, -1.6599969E+01) (-8.5233404E+00, 2.6659595E-01) 5.0431532E+00
(3.4720502E+00, -1.6210364E+01) (-8.9521216E+00, 2.7929244E-01) 4.9944408E+00
(3.3310734E+00, -1.5800820E+01) (-9.3448036E+00, 2.9096355E-01) 4.9430887E+00
(3.0734682E+00, -1.5370957E+01) (-9.6852773E+00, 3.0118217E-01) 4.8890970E+00
(2.7104431E+00, -1.4920272E+01) (-9.9571874E+00, 3.0952048E-01) 4.8324658E+00
(2.2584349E+00, -1.4448502E+01) (-1.0145062E+00, 3.1557645E-01) 4.7731950E+00
(1.7378202E+00, -1.3956776E+01) (-1.0235603E+00, 3.1900247E-01) 4.7112845E+00
(1.1695227E+00, -1.3445956E+01) (-1.0218993E+00, 3.1953287E-01) 4.6467345E+00
(5.7548908E-01, -1.2916457E+01) (-1.0090028E+00, 3.1700696E-01) 4.5795449E+00
(-2.3368774E-02, -1.2369756E+01) (-9.8488839E+00, 3.1138472E-01) 4.5097157E+00
(-6.0799823E-01, -1.1807197E+01) (-9.5013705E+00, 3.0275309E-01) 4.4372469E+00
(-1.1612970E+00, -1.1230496E+01) (-9.0585920E+00, 2.9132227E-01) 4.3621385E+00
(-1.6666037E+00, -1.0643600E+01) (-8.5360460E+00, 2.7741268E-01) 4.2843905E+00
(-2.1124914E+00, -1.0052543E+01) (-7.9522928E+00, 2.6143404E-01) 4.2040029E+00
(-2.4913918E+00, -9.4609114E+00) (-7.3273966E+00, 2.4385900E-01) 4.1209757E+00
(-2.7989673E+00, -8.8713091E+00) (-6.6813670E+00, 2.2519348E-01) 4.0353090E+00
(-3.0338839E+00, -8.2861706E+00) (-6.0327991E+00, 2.0594656E-01) 3.9470026E+00
(-3.1980661E+00, -7.7082769E+00) (-5.3978536E+00, 1.8660222E-01) 3.8560567E+00
(-3.2967128E+00, -7.1414172E+00) (-4.7896837E+00, 1.6759550E-01) 3.7624711E+00
(-3.3361436E+00, -6.5879894E+00) (-4.2178160E+00, 1.4929356E-01) 3.6662460E+00
(-3.3238554E+00, -6.0506747E+00) (-3.6881392E+00, 1.3198543E-01) 3.5698204E+00
(-3.2680051E+00, -5.5324959E+00) (-3.2048605E+00, 1.1588206E-01) 3.4781797E+00
