-1.88e-06	0.209	-0.00808	
-1.84e-06	0.213	-0.0121	
-1.8e-06	0.193	-0.0121	
-1.76e-06	0.193	-0.00808	
-1.72e-06	0.193	-0.0121	
-1.68e-06	-0.0114	-0.00408	
