-1.88E-06	2.09E-01	-8.08E-03
-1.84E-06	2.13E-01	-1.21E-02
-1.80E-06	1.93E-01	-1.21E-02
-1.76E-06	1.93E-01	-8.08E-03
-1.72E-06	1.93E-01	-1.21E-02
-1.68E-06	-1.14E-02	-4.08E-03
