+2.5200e-06  -8.0000e-04  -4.1200e-02   113    +0    -2
+2.5600e-06  +3.9200e-02  -4.1200e-02   114    +2    -2
+2.6000e-06  +1.9200e-02  -4.1200e-02   115    +1    -2
+2.6400e-06  +1.9200e-02  -4.1200e-02   116    +1    -2
+2.6800e-06  -8.0000e-04  -4.1200e-02   117    +0    -2
+2.7200e-06  +1.9200e-02  -2.1200e-02   118    +1    -1
+2.7600e-06  +1.9200e-02  -4.1200e-02   119    +1    -2
+2.8000e-06  +1.9200e-02  -4.1200e-02   120    +1    -2
+2.8400e-06  +1.9200e-02  -2.1200e-02   121    +1    -1
+2.8800e-06  -8.0000e-04  -2.1200e-02   122    +0    -1
+2.9200e-06  +1.9200e-02  -4.1200e-02   123    +1    -2
+2.9600e-06  +3.9200e-02  -4.1200e-02   124    +2    -2
+3.0000e-06  -8.0000e-04  -4.1200e-02   125    +0    -2
+3.0400e-06  +1.9200e-02  -2.1200e-02   126    +1    -1
+3.0800e-06  +1.9200e-02  -2.1200e-02   127    +1    -1
+3.1200e-06  +1.9200e-02  -2.1200e-02   128    +1    -1
+3.1600e-06  -8.0000e-04  -2.1200e-02   129    +0    -1
+3.2000e-06  +1.9200e-02  -2.1200e-02   130    +1    -1
+3.2400e-06  +1.9200e-02  -4.1200e-02   131    +1    -2
+3.2800e-06  +1.9200e-02  -4.1200e-02   132    +1    -2
+3.3200e-06  +1.9200e-02  -2.1200e-02   133    +1    -1
+3.3600e-06  +1.9200e-02  -4.1200e-02   134    +1    -2
+3.4000e-06  +1.9200e-02  -4.1200e-02   135    +1    -2
+3.4400e-06  +1.9200e-02  -4.1200e-02   136    +1    -2
+3.4800e-06  -8.0000e-04  -2.1200e-02   137    +0    -1
+3.5200e-06  +1.9200e-02  -4.1200e-02   138    +1    -2
+3.5600e-06  +1.9200e-02  -4.1200e-02   139    +1    -2
+3.6000e-06  +1.9200e-02  -4.1200e-02   140    +1    -2
+3.6400e-06  +3.9200e-02  -4.1200e-02   141    +2    -2
+3.6800e-06  +3.9200e-02  -4.1200e-02   142    +2    -2
+3.7200e-06  +3.9200e-02  -4.1200e-02   143    +2    -2
+3.7600e-06  +3.9200e-02  -4.1200e-02   144    +2    -2
+3.8000e-06  +3.9200e-02  -4.1200e-02   145    +2    -2
+3.8400e-06  +1.9200e-02  -2.1200e-02   146    +1    -1
+3.8800e-06  +3.9200e-02  -4.1200e-02   147    +2    -2
+3.9200e-06  +1.9200e-02  -2.1200e-02   148    +1    -1
+3.9600e-06  +1.9200e-02  -2.1200e-02   149    +1    -1
+4.0000e-06  +3.9200e-02  -4.1200e-02   150    +2    -2
+4.0400e-06  +1.9200e-02  -2.1200e-02   151    +1    -1
+4.0800e-06  +3.9200e-02  -4.1200e-02   152    +2    -2
+4.1200e-06  +1.9200e-02  -2.1200e-02   153    +1    -1
+4.1600e-06  +1.9200e-02  -2.1200e-02   154    +1    -1
+4.2000e-06  +1.9200e-02  -4.1200e-02   155    +1    -2
+4.2400e-06  +1.9200e-02  -4.1200e-02   156    +1    -2
+4.2800e-06  +1.9200e-02  -4.1200e-02   157    +1    -2
+4.3200e-06  -8.0000e-04  -2.1200e-02   158    +0    -1
+4.3600e-06  +1.9200e-02  -4.1200e-02   159    +1    -2
+4.4000e-06  +1.9200e-02  -2.1200e-02   160    +1    -1
+4.4400e-06  +3.9200e-02  -2.1200e-02   161    +2    -1
+4.4800e-06  +1.9200e-02  -2.1200e-02   162    +1    -1
+4.5200e-06  +1.9200e-02  -2.1200e-02   163    +1    -1
+4.5600e-06  +3.9200e-02  -4.1200e-02   164    +2    -2
+4.6000e-06  +1.9200e-02  -4.1200e-02   165    +1    -2
+4.6400e-06  +1.9200e-02  -2.1200e-02   166    +1    -1
+4.6800e-06  +3.9200e-02  -4.1200e-02   167    +2    -2
+4.7200e-06  +3.9200e-02  -2.1200e-02   168    +2    -1
+4.7600e-06  +1.9200e-02  -4.1200e-02   169    +1    -2
+4.8000e-06  +3.9200e-02  -2.1200e-02   170    +2    -1
+4.8400e-06  +1.9200e-02  -4.1200e-02   171    +1    -2
+4.8800e-06  +1.9200e-02  -2.1200e-02   172    +1    -1
+4.9200e-06  +1.9200e-02  -2.1200e-02   173    +1    -1
+4.9600e-06  +1.9200e-02  -2.1200e-02   174    +1    -1
+5.0000e-06  +1.9200e-02  -2.1200e-02   175    +1    -1
+5.0400e-06  +1.9200e-02  -2.1200e-02   176    +1    -1
+5.0800e-06  -8.0000e-04  -2.1200e-02   177    +0    -1
+5.1200e-06  -8.0000e-04  -1.2000e-03   178    +0    +0
+5.1600e-06  +1.9200e-02  -2.1200e-02   179    +1    -1
+5.2000e-06  +1.9200e-02  -2.1200e-02   180    +1    -1
+5.2400e-06  -8.0000e-04  -2.1200e-02   181    +0    -1
+5.2800e-06  +1.9200e-02  -2.1200e-02   182    +1    -1
+5.3200e-06  +1.9200e-02  -2.1200e-02   183    +1    -1
+5.3600e-06  +1.9200e-02  -2.1200e-02   184    +1    -1
+5.4000e-06  -8.0000e-04  -4.1200e-02   185    +0    -2
+5.4400e-06  -8.0000e-04  -1.2000e-03   186    +0    +0
+5.4800e-06  +1.9200e-02  -4.1200e-02   187    +1    -2
+5.5200e-06  +1.9200e-02  -1.2000e-03   188    +1    +0
+5.5600e-06  +1.9200e-02  -2.1200e-02   189    +1    -1
+5.6000e-06  +1.9200e-02  -2.1200e-02   190    +1    -1
+5.6400e-06  +1.9200e-02  -2.1200e-02   191    +1    -1
+5.6800e-06  -8.0000e-04  -2.1200e-02   192    +0    -1
+5.7200e-06  +1.9200e-02  -2.1200e-02   193    +1    -1
+5.7600e-06  -8.0000e-04  -2.1200e-02   194    +0    -1
+5.8000e-06  +1.9200e-02  -2.1200e-02   195    +1    -1
+5.8400e-06  -8.0000e-04  -4.1200e-02   196    +0    -2
+5.8800e-06  +1.9200e-02  -4.1200e-02   197    +1    -2
+5.9200e-06  -8.0000e-04  -2.1200e-02   198    +0    -1
+5.9600e-06  +1.9200e-02  -2.1200e-02   199    +1    -1
+6.0000e-06  +1.9200e-02  -2.1200e-02   200    +1    -1
+6.0400e-06  +1.9200e-02  -2.1200e-02   201    +1    -1
+6.0800e-06  +1.9200e-02  -1.2000e-03   202    +1    +0
+6.1200e-06  +1.9200e-02  -2.1200e-02   203    +1    -1
+6.1600e-06  +1.9200e-02  -2.1200e-02   204    +1    -1
+6.2000e-06  +1.9200e-02  -2.1200e-02   205    +1    -1
+6.2400e-06  -8.0000e-04  -1.2000e-03   206    +0    +0
+6.2800e-06  -8.0000e-04  -2.1200e-02   207    +0    -1
+6.3200e-06  -8.0000e-04  -2.1200e-02   208    +0    -1
